,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
36,Keegan Bradley,87,70.450,306.1,64.85,58.25,67.53,.436,.389,.263,-.070,1.018,"1,103",3,,"$1,565,079",2015
37,Adam Scott,51,70.456,311.6,60.69,54.09,69.62,.682,.114,-.195,-.396,.206,585,3,,"$1,382,365",2015
38,Francesco Molinari,56,70.458,281.6,76.88,58.33,71.07,.324,.572,-.037,-.255,.604,558,2,,"$997,389",2015
39,George McNeill,93,70.478,286.2,64.10,61.21,66.43,-.223,.645,-.071,.212,.563,"1,086",1,,"$1,331,768",2015
40,Lee Westwood,56,70.484,300.0,59.70,52.23,66.45,.094,.292,-.102,.595,.879,576,1,,"$946,628",2015
41,Brendon Todd,96,70.533,276.4,70.24,62.63,65.47,-.168,.136,.280,.582,.830,"1,279",4,,"$1,809,192",2015
42,Luke Donald,71,70.555,277.0,59.28,61.14,65.57,-.793,.573,.514,.289,.584,782,2,,"$1,026,643",2015
43,Marc Leishman,74,70.569,294.8,54.99,56.67,65.62,.021,.199,.102,-.020,.302,854,4,,"$1,762,267",2015
44,Daniel Berger,97,70.581,302.1,60.74,60.66,68.84,.372,.526,-.217,-.193,.489,878,6,,"$3,028,901",2015
45,Russell Henley,87,70.581,297.1,64.39,57.43,67.06,.343,-.269,-.191,.579,.462,"1,072",4,,"$2,110,774",2015
46,J.B. Holmes,89,70.581,309.9,54.05,59.35,63.66,.427,.253,.268,-.004,.944,618,7,1,"$4,037,430",2015
47,Phil Mickelson,70,70.585,300.5,55.98,59.38,61.51,.072,.022,.225,.262,.581,"1,091",3,,"$2,154,200",2015
48,Chad Campbell,97,70.604,285.2,65.75,59.31,68.61,.130,.192,.159,-.045,.437,670,2,,"$1,015,707",2015
49,Charley Hoffman,97,70.613,298.9,58.01,58.74,66.19,.470,.137,-.338,.065,.335,992,7,1,"$4,041,089",2015
50,Patrick Rodgers,57,70.619,307.7,56.97,56.47,66.77,.680,-.456,-.090,-.003,.129,,2,,,2015
51,Jason Dufner,76,70.633,286.7,67.81,55.28,69.03,.242,.399,.281,-.700,.222,730,2,,"$1,007,997",2015
52,Brendon de Jonge,106,70.642,285.3,65.69,59.19,67.51,.276,.196,-.152,-.007,.312,"1,228",3,,"$1,594,935",2015
53,Brian Harman,90,70.647,287.9,64.37,59.63,66.67,.322,-.176,.030,.236,.413,"1,135",3,,"$1,548,352",2015
54,William McGirt,103,70.647,280.4,67.87,64.09,67.85,.087,.060,.248,.060,.455,955,1,,"$1,004,696",2015
55,Jason Kokrak,88,70.654,305.6,56.41,58.30,67.30,.464,-.014,-.144,-.012,.293,614,2,,"$1,033,489",2015
56,Pat Perez,96,70.666,284.6,65.70,60.00,67.88,-.010,.187,.045,.364,.586,"1,287",2,,"$1,588,664",2015
57,Kevin Chappell,86,70.672,293.5,63.86,59.32,66.02,.160,-.105,.148,.168,.370,"1,186",2,,"$1,281,552",2015
58,Bill Haas,89,70.672,290.7,63.35,61.90,68.80,.140,.422,.126,-.229,.460,380,5,1,"$3,064,024",2015
59,Nick Watney,91,70.680,294.0,61.08,58.69,67.34,.310,.238,.112,-.403,.258,"1,135",3,,"$1,733,873",2015
60,Chad Collins,79,70.681,278.4,63.82,66.18,66.10,-.250,.246,.205,.012,.214,504,1,,"$747,899",2015
61,Scott Piercy,90,70.688,296.7,59.30,58.63,66.73,.270,.224,-.172,.006,.329,432,5,1,"$2,780,027",2015
62,Colt Knost,90,70.698,276.6,71.24,58.93,67.44,-.084,.017,-.085,.348,.196,714,4,,"$1,066,553",2015
63,Zac Blair,108,70.714,273.1,67.91,64.81,65.54,-.299,-.188,.131,.527,.171,"1,126",2,,"$1,244,676",2015
64,Jim Herman,88,70.719,293.8,67.10,58.02,73.23,.467,.285,-.345,-.030,.376,840,2,,"$1,212,778",2015
65,Graham DeLaet,65,70.720,298.7,65.46,57.34,69.15,.027,.328,-.056,-.012,.287,545,3,,"$988,349",2015
66,Hudson Swafford,97,70.732,298.9,63.34,55.39,68.54,.273,.109,-.404,.360,.338,776,1,,"$959,391",2015
67,John Peterson,84,70.735,288.1,67.52,63.47,68.32,.333,.276,-.175,-.184,.251,588,,,"$779,509",2015
68,Vijay Singh,78,70.761,290.6,60.06,60.97,66.24,.152,.420,.241,-.511,.302,508,1,,"$752,462",2015
69,Martin Laird,77,70.772,300.5,58.54,60.17,66.31,-.078,.302,-.019,.100,.306,628,3,,"$1,124,988",2015
70,Stewart Cink,77,70.774,293.6,57.35,58.13,72.94,.087,.561,-.282,.102,.468,612,1,,"$694,655",2015
71,Boo Weekley,79,70.775,292.0,63.27,59.91,67.72,.548,.108,.015,-.246,.425,830,6,,"$1,689,914",2015
72,Bryce Molder,91,70.779,277.9,66.80,62.85,65.45,-.294,-.181,.156,.508,.189,875,2,,"$1,165,547",2015
73,Scott Brown,97,70.797,288.2,62.77,60.69,65.18,.296,.031,-.111,-.031,.185,696,3,,"$1,161,750",2015
74,David Lingmerth,90,70.800,289.5,65.51,61.27,64.94,.379,.013,-.025,.039,.405,"1,387",4,1,"$2,736,378",2015
75,Johnson Wagner,68,70.807,290.7,62.11,59.47,68.95,-.013,.106,-.201,.203,.095,733,3,,"$1,131,659",2015
76,Tom Hoge,83,70.812,292.2,58.84,58.59,66.03,.035,.456,-.080,.005,.415,441,2,,"$690,319",2015
77,Matt Jones,89,70.812,296.0,59.70,61.27,64.05,.249,-.319,.333,.401,.664,"1,445",4,,"$1,995,553",2015
78,Ryan Moore,81,70.829,282.6,70.05,60.25,65.24,.071,.246,.102,.160,.578,"1,374",4,1,"$2,642,306",2015
79,Jonathan Byrd,69,70.830,287.5,65.60,64.92,67.35,-.145,-.303,.596,.084,.232,335,,,"$446,732",2015
80,Steven Bowditch,103,70.835,302.1,54.04,65.19,63.43,-.053,.056,.253,.144,.400,454,2,1,"$3,075,410",2015
81,Jeff Overton,94,70.836,284.8,58.87,58.80,65.70,-.036,.041,-.018,.105,.091,464,1,,"$561,614",2015
82,Spencer Levin,99,70.837,283.7,69.09,59.75,68.27,.204,.181,-.250,-.065,.070,764,1,,"$836,698",2015
83,David Hearn,97,70.843,280.6,64.16,57.42,67.98,-.216,.243,-.029,.358,.356,"1,152",4,,"$1,817,043",2015
84,Jon Curran,83,70.849,273.5,67.46,61.72,66.39,-.406,.077,.270,-.028,-.088,540,5,,"$1,049,549",2015
85,Kyle Reifers,96,70.854,288.0,61.59,61.36,67.03,.108,-.084,.076,.036,.136,804,2,,"$1,179,228",2015
86,Carl Pettersson,106,70.866,291.6,59.05,62.18,63.00,-.038,.035,-.097,.335,.236,809,3,,"$1,186,763",2015
87,Charles Howell III,105,70.872,302.7,52.43,56.06,68.57,.340,.199,.059,-.216,.383,792,3,,"$1,257,361",2015
88,James Hahn,94,70.896,295.1,59.89,58.46,66.13,.106,.135,.065,.048,.355,"1,202",2,1,"$2,064,783",2015
89,Martin Flores,95,70.919,296.8,56.83,58.77,68.32,.349,-.142,.047,-.216,.038,345,,,"$449,274",2015
90,Cameron Tringale,96,70.920,281.8,68.50,62.09,64.58,-.074,-.054,.373,.125,.369,"1,390",3,,"$1,837,164",2015
91,Ben Martin,93,70.950,288.1,65.09,54.04,68.70,-.016,.268,-.100,.127,.280,"1,417",5,1,"$2,717,305",2015
92,Chris Kirk,76,70.959,285.8,61.97,60.30,64.54,-.150,.302,.198,.065,.414,"1,291",3,1,"$2,369,326",2015
93,Gary Woodland,81,70.982,305.5,56.21,56.66,66.74,.177,.227,-.284,.077,.198,"1,300",4,,"$2,605,083",2015
94,Morgan Hoffmann,85,70.988,296.1,54.83,59.16,61.11,-.032,-.347,.343,.232,.196,749,2,,"$1,111,240",2015
95,Mark Wilson,89,70.991,279.2,64.53,60.37,67.84,-.299,.013,.377,-.065,.026,681,3,,"$851,845",2015
96,Adam Hadwin,95,71.021,288.2,65.43,58.39,66.55,.088,-.183,.044,.235,.183,584,3,,"$937,611",2015
97,Sean O'Hair,86,71.030,295.3,60.74,59.42,64.34,.153,-.284,.142,.169,.180,"1,293",3,,"$1,662,300",2015
98,Scott Langley,94,71.032,280.5,61.90,59.15,64.67,-.128,.056,.180,.018,.126,448,,,"$638,182",2015
99,Sangmoon Bae,98,71.036,289.8,60.03,61.16,62.93,.251,-.276,-.176,.260,.059,390,5,1,"$2,599,632",2015
100,John Huh,102,71.037,279.8,69.44,62.60,64.85,-.041,-.120,-.030,.279,.088,565,,,"$678,556",2015
101,Cameron Percy,72,71.039,290.0,60.31,56.16,67.78,.128,-.002,.037,-.142,.020,361,1,,"$575,943",2015
102,Billy Hurley III,83,71.043,271.9,65.91,64.17,65.26,-.635,.114,.098,.311,-.112,420,1,,"$591,450",2015
103,Billy Horschel,99,71.050,295.0,63.77,57.61,69.33,.366,.137,-.301,.244,.446,"1,051",2,,"$1,735,751",2015
104,Camilo Villegas,83,71.067,292.2,54.12,59.06,63.05,-.296,.133,.143,.195,.176,757,,,"$718,497",2015
105,Steve Wheatcroft,87,71.072,288.3,63.03,60.68,64.59,.148,-.450,-.082,.345,-.038,536,2,,"$973,024",2015
106,Alex Prugh,84,71.089,295.2,62.03,53.02,70.14,.319,-.085,-.183,-.055,-.004,433,2,,"$636,373",2015
107,John Senden,80,71.090,290.2,66.60,55.20,67.26,.331,-.171,-.017,-.061,.082,848,3,,"$1,422,033",2015
108,David Toms,62,71.092,270.0,74.50,63.96,64.66,-.041,-.028,.248,-.102,.076,383,2,,"$742,470",2015
109,Charl Schwartzel,67,71.093,300.4,60.81,54.66,64.99,.669,-.132,.092,-.555,.073,584,3,,"$1,209,528",2015
110,Steven Alker,62,71.094,278.3,71.41,61.50,66.57,-.129,-.114,.406,-.146,.017,216,,,"$236,862",2015
111,Whee Kim,71,71.097,282.4,60.40,57.72,68.20,-.201,.324,-.043,-.093,-.013,393,2,,"$755,998",2015
112,Carlos Ortiz,100,71.098,298.4,59.84,55.50,66.84,.355,-.238,-.166,.172,.124,711,1,,"$964,137",2015
113,Jamie Donaldson,50,71.102,294.9,60.09,59.48,63.83,.095,-.150,.046,.349,.341,447,2,,"$938,664",2015
114,Scott Pinckney,88,71.103,290.3,60.95,55.75,67.61,.123,-.409,-.140,.294,-.131,761,3,,"$1,259,389",2015
115,Alex Cejka,94,71.117,283.3,63.78,60.39,65.70,-.233,.113,.135,-.232,-.217,859,1,1,"$1,227,196",2015
116,Hunter Mahan,88,71.124,295.1,58.91,59.60,65.79,-.023,-.249,.003,.390,.120,"1,208",4,,"$1,617,973",2015
117,Blayne Barber,76,71.127,288.6,63.72,59.51,66.44,.208,-.352,-.154,.313,.015,380,4,,"$768,383",2015
118,Chez Reavie,56,71.146,286.3,71.89,55.88,69.64,.384,.298,-.340,-.262,.080,268,,,"$331,623",2015
119,Michael Putnam,87,71.156,288.8,61.47,59.08,70.13,-.025,.420,-.022,-.526,-.153,407,,,"$557,803",2015
120,Chris Stroud,84,71.194,283.0,64.22,59.92,65.67,-.249,.132,.295,-.176,.002,531,2,,"$746,814",2015
121,FabiÃ¡n GÃ³mez,83,71.207,283.2,60.88,58.72,63.52,-.216,-.057,-.113,.062,-.324,"1,069",2,1,"$1,651,012",2015
122,Luke Guthrie,84,71.211,283.9,58.86,57.57,63.75,-.314,.020,.147,.110,-.037,373,1,,"$575,150",2015
123,Aaron Baddeley,76,71.218,294.1,50.29,61.00,62.46,-.596,-.719,.370,.722,-.223,336,1,,"$439,925",2015
124,Mark Hubbard,79,71.227,278.5,66.32,61.52,66.81,-.060,-.350,.128,-.102,-.383,274,,,"$293,980",2015
125,Erik Compton,86,71.228,288.4,59.31,60.53,63.18,-.216,-.217,.047,.469,.084,471,1,,"$676,602",2015
126,Michael Thompson,83,71.230,289.3,58.24,55.36,65.43,-.089,-.301,.041,.153,-.195,378,1,,"$599,835",2015
127,Jonas Blixt,78,71.238,287.6,60.26,58.57,62.71,-.115,-.655,.209,.122,-.440,471,1,,"$703,664",2015
128,Ryo Ishikawa,90,71.246,289.2,56.39,55.45,66.41,-.408,.436,.025,-.103,-.051,476,2,,"$851,044",2015
129,Jason Gore,76,71.273,290.4,66.67,54.87,67.52,.284,.266,-.393,-.067,.089,712,2,,"$1,101,246",2015
130,Kevin Streelman,95,71.282,289.5,68.63,58.66,68.99,.563,.005,-.216,-.219,.133,840,2,,"$1,525,774",2015
131,Davis Love III,51,71.289,294.7,64.94,57.19,67.43,.189,-.335,.116,-.347,-.377,735,2,1,"$1,263,596",2015
132,Lucas Glover,79,71.291,296.9,63.82,55.00,70.46,.591,.691,-.111,-1.351,-.181,375,,,"$515,241",2015
133,Ken Duke,93,71.306,278.1,67.91,58.71,64.17,.067,.025,-.248,-.222,-.378,523,3,,"$817,675",2015
134,Jhonattan Vegas,90,71.326,299.9,56.01,59.25,65.44,.173,-.314,-.212,.086,-.267,353,,,"$446,345",2015
135,Roberto Castro,54,71.334,279.8,65.76,54.43,66.11,.079,.347,.187,-.732,-.120,167,,,"$179,723",2015
136,J.J. Henry,94,71.334,292.3,60.29,54.30,69.88,.066,-.088,.127,-.414,-.308,716,1,1,"$1,046,123",2015
137,John Merrick,78,71.334,285.0,68.32,57.31,67.64,.056,.358,.006,-.775,-.356,311,,,"$391,513",2015
138,Brian Stuard,97,71.341,276.5,69.31,60.23,63.20,-.103,-.200,-.052,.116,-.240,447,1,,"$687,109",2015
139,Greg Chalmers,58,71.363,281.5,62.17,57.39,63.79,-.323,-.782,-.028,.529,-.605,242,,,"$291,016",2015
140,K.J. Choi,66,71.372,276.5,64.09,63.12,63.80,-.522,.153,.210,.415,.256,358,,,"$448,864",2015
141,Nicholas Thompson,90,71.396,286.0,68.70,52.06,68.60,.370,-.139,-.450,-.493,-.712,442,1,,"$667,185",2015
142,Andres Gonzales,90,71.427,294.5,58.06,55.62,66.67,-.386,-.349,.022,.177,-.537,531,3,,"$925,335",2015
143,Andres Romero,69,71.427,295.3,52.67,56.70,61.70,-.269,-.221,-.073,.190,-.374,312,2,,"$617,253",2015
144,Derek Fathauer,81,71.431,288.8,51.63,57.46,61.33,-.455,-.198,.179,.301,-.173,263,1,,"$482,023",2015
145,Derek Ernst,75,71.453,295.1,64.30,57.24,66.51,.676,-.547,-.144,-.516,-.531,250,,,"$320,095",2015
146,Brice Garnett,81,71.453,287.1,61.25,55.65,68.28,-.198,-.327,.082,-.089,-.532,398,1,,"$637,789",2015
147,Troy Merritt,91,71.458,285.2,62.83,61.83,63.37,-.326,-.199,-.054,.384,-.195,"1,148",3,1,"$2,092,669",2015
148,Seung-Yul Noh,65,71.465,292.7,54.87,54.89,65.90,-.555,.147,.188,.066,-.154,432,1,,"$711,609",2015
149,Sung Joon Park,79,71.469,283.7,65.73,64.42,64.72,.104,-.326,.055,-.421,-.588,426,1,,"$597,103",2015
150,Bo Van Pelt,81,71.497,289.5,60.73,55.84,66.88,-.296,.054,-.126,.118,-.250,322,2,,"$580,611",2015
151,Gonzalo Fernandez-CastaÃ±o,81,71.500,289.3,60.97,57.80,63.92,.187,-.495,.183,-.522,-.646,272,,,"$312,053",2015
152,Greg Owen,58,71.512,293.8,59.63,59.81,69.25,.036,.407,.129,-.798,-.226,608,2,,"$1,180,794",2015
153,Justin Leonard,61,71.517,271.6,71.70,61.80,62.57,-.486,-.224,.166,.231,-.313,188,,,"$219,175",2015
154,Geoff Ogilvy,50,71.559,293.7,59.59,51.56,66.55,.138,.082,.039,-.692,-.432,350,1,,"$653,925",2015
155,Jonathan Randolph,72,71.606,287.2,55.19,60.80,64.37,-.408,-.234,-.208,.132,-.718,209,,,"$256,066",2015
156,Ricky Barnes,82,71.647,283.3,54.10,60.00,60.47,-.819,-.072,.336,.159,-.396,347,1,,"$614,455",2015
157,Brian Davis,86,71.656,275.5,67.66,60.68,62.26,-.119,-.503,.029,.081,-.512,387,2,,"$656,534",2015
158,Retief Goosen,81,71.667,292.6,56.57,59.35,62.19,-.271,-.056,-.039,.027,-.338,519,3,,"$921,830",2015
159,Sam Saunders,83,71.668,293.2,64.00,57.79,65.23,.307,-.294,-.372,-.136,-.496,413,1,,"$578,571",2015
160,Tyrone Van Aswegen,58,71.684,285.6,53.39,58.20,66.77,-1.081,.471,.181,-.152,-.580,142,,,"$168,234",2015
161,D.A. Points,72,71.701,280.8,56.37,59.78,64.29,-.820,.224,.199,-.054,-.451,244,,,"$390,607",2015
162,Nick Taylor,91,71.716,292.3,56.05,58.32,64.41,-.080,-.224,-.185,.112,-.377,613,1,1,"$1,072,360",2015
163,Ãngel Cabrera,53,71.734,299.7,55.90,50.45,64.88,.060,.336,-.428,-.572,-.604,208,,,"$381,942",2015
164,Max Homa,78,71.763,294.2,56.45,59.23,62.99,.066,-.467,-.218,-.110,-.729,278,1,,"$380,339",2015
165,Robert Garrigus,70,71.774,301.7,56.72,53.04,63.97,.345,-.318,-.217,-.697,-.887,226,,,"$253,699",2015
166,Bill Lunde,50,71.796,287.7,63.59,57.53,68.72,.110,-.592,-.242,-.520,-1.244,117,,,"$128,788",2015
167,Chesson Hadley,101,71.798,290.7,56.87,57.70,63.59,-.080,-.218,-.227,.168,-.357,630,3,,"$1,135,529",2015
168,Byron Smith,59,71.801,291.9,58.15,54.22,68.89,-.085,-.149,-.042,-.597,-.873,96,,,"$153,930",2015
169,Ernie Els,57,71.830,291.7,56.79,56.59,64.52,-.285,.192,.102,-.609,-.600,233,,,"$453,579",2015
170,Tim Wilkinson,73,71.944,279.1,63.09,58.33,62.44,-.326,-.523,.280,-.278,-.847,183,,,"$171,654",2015
171,Padraig Harrington,60,71.950,290.5,51.72,57.01,61.02,-.434,-.165,.336,-.493,-.756,610,1,1,"$1,330,852",2015
172,Scott Stallings,60,71.961,291.8,57.74,54.23,65.00,-.061,-.053,-.052,-.392,-.558,447,1,,"$919,619",2015
173,Ben Crane,62,71.975,271.0,67.49,61.98,63.22,-.303,-.486,.030,.201,-.558,182,,,"$203,254",2015
174,Eric Axley,57,71.977,286.4,55.54,60.68,61.21,-.541,-.372,-.189,.150,-.952,152,,,"$170,687",2015
175,Charlie Beljan,76,72.010,309.8,62.61,48.77,65.51,.583,-.293,-.424,-.799,-.933,369,1,,"$782,546",2015
176,Oscar Fraustro,58,72.080,289.5,61.78,56.42,63.17,.259,-.637,-.655,-.283,-1.316,171,1,,"$262,475",2015
177,Robert Allenby,63,72.102,282.7,63.06,51.69,66.67,-.262,.260,-.213,-.754,-.970,169,1,,"$271,887",2015
178,Andrew Svoboda,80,72.119,287.1,59.32,51.08,63.60,-.171,-.410,-.460,-.026,-1.067,266,1,,"$418,963",2015
179,Andrew Putnam,68,72.278,278.7,54.98,56.71,59.90,-1.411,-.132,.113,.525,-.905,192,,,"$282,879",2015
180,Heath Slocum,57,72.362,275.8,69.51,56.90,62.79,-.229,-.759,.018,-.594,-1.564,62,,,"$122,480",2015
181,Matt Every,73,72.419,286.6,51.52,55.87,58.10,-.925,-.074,-.044,.075,-.968,727,1,1,"$1,521,816",2015
182,Jim Renner,68,72.431,283.3,57.44,54.96,65.24,-.501,.085,-.038,-.995,-1.449,63,,,"$90,668",2015
183,Roger Sloan,56,72.533,293.6,59.45,53.62,63.14,-.168,-.746,-.190,-.502,-1.605,103,,,"$133,048",2015
0,Dustin Johnson,87,69.172,313.6,57.17,59.58,67.82,1.117,.477,.070,.328,1.993,"2,380",15,3,"$9,365,185",2016
1,Jason Day,76,69.313,304.2,50.46,61.92,67.23,.186,.426,.375,1.130,2.118,"1,440",10,3,"$8,045,112",2016
2,Adam Scott,79,69.470,304.6,55.55,59.50,70.76,.522,1.491,.049,-.168,1.894,"1,930",9,2,"$6,473,090",2016
3,Jordan Spieth,80,69.520,295.4,58.14,63.93,63.52,.402,.145,.264,.758,1.569,"1,168",8,2,"$5,538,470",2016
4,Phil Mickelson,75,69.582,294.8,54.82,64.32,66.05,-.145,.726,.218,.565,1.364,548,6,,"$4,022,628",2016
5,Rory McIlroy,69,69.646,306.8,61.06,58.70,69.62,1.230,.447,.211,-.207,1.681,"3,120",8,2,"$5,790,585",2016
6,Matt Kuchar,100,69.844,285.8,65.67,61.51,67.82,.364,.326,.242,.381,1.314,526,10,,"$3,819,678",2016
7,Paul Casey,77,69.950,295.2,64.67,61.44,70.80,.494,.616,.150,.112,1.372,"1,880",7,,"$3,885,560",2016
8,Brooks Koepka,75,69.956,302.6,58.60,55.53,66.98,.542,.139,-.033,.445,1.092,"1,541",7,,"$3,322,393",2016
9,Steve Stricker,53,69.996,278.0,63.23,66.01,63.00,-.440,-.003,.544,.620,.721,815,3,,"$1,418,647",2016
10,Sergio Garcia,54,69.999,299.9,61.76,57.66,70.15,.737,.482,-.031,-.388,.801,"1,566",4,1,"$3,242,156",2016
11,Charl Schwartzel,73,70.004,296.7,56.86,59.64,68.73,.304,.652,.224,-.137,1.043,430,5,1,"$2,936,027",2016
12,Hideki Matsuyama,76,70.034,294.5,62.04,60.86,68.11,.527,.774,.015,-.025,1.290,728,8,1,"$4,193,954",2016
13,Rickie Fowler,80,70.118,301.6,58.69,62.21,69.26,.529,.308,.387,.153,1.378,"1,607",8,,"$2,713,563",2016
14,Jim Furyk,52,70.130,280.8,69.09,57.24,68.27,-.234,.465,.232,.067,.530,745,3,,"$1,538,204",2016
15,Justin Rose,65,70.148,303.9,57.90,58.10,67.92,.678,.409,.237,-.197,1.128,"1,191",5,,"$2,085,365",2016
16,Patrick Reed,105,70.170,297.4,55.96,63.97,64.65,.183,.158,.406,.280,1.026,"1,986",11,1,"$5,679,575",2016
17,Brandt Snedeker,93,70.203,292.6,58.69,62.73,65.67,.032,.176,.310,.343,.860,592,7,1,"$3,960,142",2016
18,Branden Grace,63,70.204,295.6,55.14,59.05,66.76,.326,.603,.032,-.105,.855,"1,443",6,1,"$2,878,868",2016
19,Jason Dufner,105,70.212,293.2,62.83,56.39,70.15,.290,.469,.081,-.353,.488,522,6,1,"$2,879,884",2016
20,Ryan Palmer,86,70.229,304.7,57.88,57.63,67.83,.625,.234,.009,-.094,.774,"1,545",3,,"$1,794,141",2016
21,Gary Woodland,95,70.234,306.1,56.69,60.16,68.74,.547,.463,.088,-.130,.968,510,4,,"$2,392,044",2016
22,Kevin Na,96,70.298,279.6,65.30,58.53,66.73,-.322,.788,.087,.074,.627,400,8,,"$3,441,291",2016
23,Ryan Moore,86,70.317,283.2,66.52,60.12,65.78,-.112,.418,.237,.351,.895,"1,336",9,1,"$3,701,034",2016
24,Russell Knox,92,70.319,285.8,68.51,61.86,69.73,.130,.357,.073,-.054,.506,992,4,2,"$4,885,906",2016
25,Louis Oosthuizen,63,70.327,294.0,61.67,54.21,68.15,.387,.300,.170,-.021,.836,"1,468",3,,"$2,422,079",2016
26,Bubba Watson,72,70.333,310.6,55.11,52.74,69.16,.983,.393,-.017,-.367,.992,478,4,1,"$3,492,842",2016
27,Daniel Berger,92,70.339,298.4,56.68,56.95,67.67,.329,.490,-.100,.175,.893,422,6,1,"$3,290,764",2016
28,Webb Simpson,70,70.359,286.3,62.17,59.42,67.14,.146,.728,.276,-.482,.667,750,2,,"$1,450,355",2016
29,Zach Johnson,90,70.364,280.1,65.23,62.11,64.53,-.269,.163,.321,.395,.609,"1,071",5,,"$1,718,703",2016
30,William McGirt,98,70.393,287.6,65.28,60.76,67.35,.370,.256,-.029,.360,.958,432,7,1,"$3,614,972",2016
31,Jimmy Walker,85,70.393,301.3,48.31,57.71,63.96,-.141,.580,.210,.243,.892,652,5,1,"$4,148,546",2016
32,Charles Howell III,91,70.418,303.4,52.60,60.88,68.01,.131,.082,.327,.133,.673,"1,191",5,,"$1,974,962",2016
33,Francesco Molinari,64,70.436,286.7,63.76,60.40,64.93,.192,.484,.183,-.296,.562,550,3,,"$1,083,155",2016
34,Bill Haas,86,70.444,289.6,62.34,63.30,67.14,.068,.272,.353,-.174,.519,"1,285",6,,"$2,390,199",2016
35,Harris English,97,70.463,299.2,55.01,60.10,64.83,-.344,.200,.127,.592,.574,"1,270",3,,"$2,014,283",2016
36,Kevin Kisner,97,70.489,289.0,64.92,56.88,65.19,.347,-.136,-.331,.667,.548,436,6,1,"$3,424,354",2016
37,Kevin Chappell,93,70.501,296.3,60.68,59.15,66.37,.321,.634,.126,-.310,.770,"1,320",8,,"$4,501,050",2016
38,J.B. Holmes,77,70.523,314.5,51.68,56.68,65.17,.633,-.208,.209,-.153,.481,360,6,,"$2,969,608",2016
39,Lucas Glover,75,70.534,298.3,64.37,57.18,71.63,.565,.309,-.110,-.192,.572,590,2,,"$948,927",2016
40,Billy Horschel,73,70.548,293.0,60.71,54.55,67.70,.352,.493,-.112,.076,.810,"1,199",5,,"$1,744,571",2016
41,Marc Leishman,89,70.554,295.0,60.55,60.34,65.31,.159,-.092,.191,.252,.510,923,2,,"$1,566,824",2016
42,Russell Henley,76,70.558,295.6,63.15,61.06,68.27,.269,.135,-.038,.193,.560,726,4,,"$1,228,347",2016
43,Si Woo Kim,113,70.560,293.5,62.84,62.32,64.83,.336,-.131,.403,-.109,.499,534,5,1,"$3,086,369",2016
44,Chad Campbell,90,70.566,287.9,64.39,62.21,68.15,.145,.306,.370,-.256,.565,829,3,,"$1,168,073",2016
45,Jason Kokrak,89,70.570,307.4,58.41,58.37,68.66,.603,.426,-.199,-.270,.560,"1,554",4,,"$1,934,250",2016
46,Justin Thomas,99,70.571,301.3,53.94,55.56,65.63,.029,.494,-.017,-.185,.320,748,7,1,"$4,126,366",2016
47,Retief Goosen,55,70.581,288.8,56.40,60.16,62.73,-.385,.080,.457,.462,.613,380,,,"$745,735",2016
48,Roberto Castro,97,70.588,284.2,69.37,60.11,69.13,.217,.437,.190,-.257,.587,448,4,,"$2,520,574",2016
49,Emiliano Grillo,93,70.637,294.3,66.93,55.10,68.52,.446,.255,-.167,-.056,.479,902,3,1,"$3,371,705",2016
50,Shane Lowry,57,70.640,298.7,61.85,53.91,64.51,.489,-.137,.139,.060,.551,615,2,,"$1,585,436",2016
51,Charley Hoffman,91,70.658,298.2,54.80,57.75,64.58,.496,.188,-.085,-.036,.562,"1,383",1,1,"$2,350,239",2016
52,Chez Reavie,90,70.661,287.3,68.22,62.75,68.09,.262,.567,-.068,-.262,.500,772,2,,"$1,086,964",2016
53,Alex Cejka,71,70.675,281.5,65.89,65.03,67.99,-.292,.626,.297,.011,.642,754,4,,"$1,566,308",2016
54,Sean O'Hair,89,70.677,302.2,58.84,57.79,67.17,.325,-.187,.024,.208,.371,416,2,,"$1,702,713",2016
55,Tim Wilkinson,72,70.704,279.3,62.36,63.66,64.71,-.459,.425,.260,.336,.561,426,1,,"$708,623",2016
56,John Senden,88,70.717,289.7,60.07,59.13,68.86,.232,.198,-.250,.329,.510,719,1,,"$989,841",2016
57,Adam Hadwin,93,70.719,290.1,63.62,58.27,66.07,.152,-.061,-.094,.529,.526,748,2,,"$1,067,809",2016
58,Keegan Bradley,82,70.741,300.0,64.57,54.57,69.58,.305,.419,.205,-.631,.298,605,2,,"$899,985",2016
59,Luke List,79,70.754,306.9,50.98,60.88,67.17,.427,.278,.004,-.273,.436,481,2,,"$751,001",2016
60,Daniel Summerhays,99,70.771,288.0,58.65,57.21,63.02,-.126,-.257,.027,.592,.236,975,2,,"$2,045,968",2016
61,Johnson Wagner,86,70.781,289.4,61.13,57.81,69.38,.030,.219,-.154,.273,.368,808,3,,"$1,083,787",2016
62,Ricky Barnes,97,70.784,287.6,54.27,59.86,65.77,-.518,.199,.227,.386,.295,844,4,,"$1,158,800",2016
63,Colt Knost,90,70.785,269.7,73.36,61.90,65.25,-.178,.257,-.139,.384,.324,803,3,,"$1,594,587",2016
