,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
82,Bryson DeChambeau,91,70.866,299.1,58.04,57.65,65.77,0.42,0.02,0.005,-0.193,0.243,1017,2,1,1817054,2017
83,Kevin Tway,96,70.868,309.2,52.48,59.03,64.71,0.28800000000000003,-0.168,0.053,0.261,0.433,740,3,0,1472613,2017
84,Kevin Streelman,90,70.873,294.0,66.01,60.04,66.67,0.292,0.19699999999999998,-0.038,-0.281,0.16899999999999998,617,2,0,1313327,2017
85,Brandon Hagy,85,70.875,312.7,52.46,60.16,64.5,0.45899999999999996,-0.39299999999999996,0.11800000000000001,0.109,0.293,419,1,0,861227,2017
86,Camilo Villegas,76,70.881,288.7,54.37,62.35,61.88,-0.524,0.107,0.235,0.4,0.218,542,2,0,971420,2017
87,Rory Sabbatini,71,70.883,291.6,64.91,58.38,67.35,0.308,0.146,0.027999999999999997,-0.35700000000000004,0.125,375,1,0,741617,2017
88,Martin Flores,88,70.885,300.6,52.79,57.01,70.64,-0.024,0.047,-0.28,0.242,-0.015,461,2,0,830057,2017
89,Byeong Hun An,77,70.887,299.9,56.76,55.93,64.52,0.524,0.42100000000000004,0.057999999999999996,-0.375,0.617,468,3,0,1236090,2017
90,Cameron Smith,86,70.90899999999999,292.6,56.26,58.64,63.14,-0.13,0.149,0.39899999999999997,0.084,0.502,1065,4,1,2123216,2017
91,Sam Saunders,76,70.921,293.6,64.69,58.45,65.24,0.348,-0.136,-0.28,0.138,0.071,354,2,0,678117,2017
92,James Hahn,96,70.925,293.9,63.14,60.58,66.09,0.177,0.016,0.03,0.036000000000000004,0.26,801,4,0,1841314,2017
93,Jim Herman,77,70.931,292.5,69.02,56.15,68.07,0.42200000000000004,0.14300000000000002,-0.07,-0.127,0.368,565,2,0,1205632,2017
94,Scott Brown,95,70.932,289.0,63.89,59.08,64.35,0.14300000000000002,-0.225,-0.262,0.276,-0.068,951,2,0,1748324,2017
95,Tim Wilkinson,64,70.95,279.5,65.68,62.77,63.98,-0.289,-0.31,0.5379999999999999,0.009000000000000001,-0.053,233,0,0,411459,2017
96,Ben Martin,86,70.954,291.7,63.67,58.53,66.6,0.138,0.297,-0.22699999999999998,-0.044000000000000004,0.163,378,2,0,850319,2017
97,Seung-Yul Noh,91,70.955,298.5,53.09,59.18,65.58,-0.541,0.044000000000000004,0.439,0.244,0.18600000000000003,446,3,0,1080706,2017
98,Jason Kokrak,95,70.961,305.7,59.26,54.9,66.97,0.607,0.138,-0.187,-0.405,0.073,649,1,0,1173708,2017
99,Whee Kim,74,70.964,289.4,54.32,62.07,62.09,-0.665,-0.18100000000000002,0.154,0.44299999999999995,-0.23199999999999998,583,2,0,1125368,2017
100,Ryan Armour,63,70.965,278.8,72.73,58.31,69.96,0.02,0.121,-0.005,-0.028999999999999998,0.107,222,1,0,443006,2017
101,Harold Varner III,101,70.96600000000001,302.4,59.61,56.94,67.68,0.262,0.33,-0.081,-0.402,0.109,574,1,0,918779,2017
102,J.T. Poston,95,70.982,294.8,59.24,59.62,65.69,0.156,0.063,-0.057999999999999996,-0.11699999999999999,0.079,340,1,0,662565,2017
103,Shawn Stefani,72,70.983,294.0,60.53,59.55,67.48,0.01,-0.11900000000000001,0.122,-0.057,-0.043,188,1,0,404377,2017
104,J.J. Spaun,92,70.999,291.5,65.11,59.14,67.12,0.316,-0.122,-0.24,-0.027000000000000003,-0.07200000000000001,541,3,0,1122611,2017
105,Zac Blair,105,71.007,272.7,69.7,65.5,64.7,-0.155,-0.141,0.218,0.035,-0.044000000000000004,364,1,0,788352,2017
106,Trey Mullinax,88,71.027,308.8,53.26,55.91,66.24,0.42700000000000005,-0.3,-0.20600000000000002,-0.057,-0.184,330,1,0,758141,2017
107,Cameron Percy,71,71.03,292.5,60.18,60.23,69.91,-0.019,0.266,-0.12300000000000001,-0.205,-0.08199999999999999,291,1,0,623694,2017
108,Mackenzie Hughes,106,71.044,294.3,59.63,58.64,64.74,0.021,-0.40399999999999997,0.063,0.49200000000000005,0.172,1257,2,1,2355553,2017
109,Vaughn Taylor,90,71.044,282.4,68.28,60.52,66.67,-0.001,0.135,-0.168,0.139,0.106,413,0,0,797385,2017
110,Jhonattan Vegas,95,71.054,300.8,57.28,58.15,65.91,0.39399999999999996,0.175,0.01,-0.413,0.174,384,4,1,2944738,2017
111,Geoff Ogilvy,80,71.056,286.5,62.59,60.85,65.51,-0.064,-0.327,0.196,0.043,-0.152,450,1,0,867249,2017
112,Wesley Bryan,95,71.062,279.6,57.89,61.5,60.92,-0.899,0.46299999999999997,0.21899999999999997,0.34,0.16699999999999998,1092,5,1,2495751,2017
113,Grayson Murray,94,71.064,308.2,56.01,53.77,63.95,0.353,-0.032,-0.17600000000000002,-0.08199999999999999,0.064,816,2,1,1468728,2017
114,Jim Furyk,54,71.071,270.1,70.75,61.03,65.72,-0.491,0.345,-0.05,0.187,-0.023,232,1,0,558097,2017
115,Ben Crane,86,71.09100000000001,278.5,67.97,59.02,65.68,-0.15,-0.024,0.105,-0.155,-0.223,281,1,0,618483,2017
116,David Hearn,93,71.107,281.0,66.75,61.85,64.71,-0.175,0.016,0.115,-0.052000000000000005,-0.096,359,2,0,800710,2017
117,Morgan Hoffmann,92,71.107,293.9,60.39,60.14,63.57,0.165,-0.419,0.115,0.078,-0.06,632,1,0,1278568,2017
118,C.T. Pan,88,71.109,287.1,63.68,60.29,67.53,0.052000000000000005,-0.09,-0.036000000000000004,-0.013000000000000001,-0.084,594,3,0,1267649,2017
119,Andres Gonzales,73,71.112,299.2,55.75,61.85,67.71,-0.10400000000000001,-0.08900000000000001,0.19,0.023,0.02,226,1,0,422078,2017
120,Ryan Palmer,61,71.116,303.1,56.94,57.83,65.9,0.5329999999999999,0.473,-0.015,-1.159,-0.127,336,3,0,772560,2017
121,William McGirt,89,71.15100000000001,284.8,70.06,57.08,67.23,0.257,-0.17600000000000002,-0.166,-0.025,-0.067,621,3,0,1225005,2017
122,Jimmy Walker,68,71.155,295.7,55.97,57.92,63.75,-0.258,0.522,-0.078,0.135,0.355,439,1,0,1101162,2017
123,Blayne Barber,77,71.163,291.2,61.62,55.8,67.61,0.040999999999999995,-0.12300000000000001,-0.306,0.402,0.013000000000000001,381,1,0,823082,2017
124,J.J. Henry,92,71.164,294.1,62.58,56.66,69.44,0.20800000000000002,0.05,0.0,-0.43,-0.172,365,2,0,734874,2017
125,Richy Werenski,81,71.171,291.2,65.92,60.6,67.42,0.203,-0.12300000000000001,-0.303,0.0,-0.223,455,3,0,890262,2017
126,Bubba Watson,71,71.175,305.6,59.58,55.67,63.02,0.647,-0.204,-0.168,-0.187,0.11599999999999999,658,4,0,1223129,2017
127,Billy Hurley III,80,71.176,276.9,60.57,58.78,63.61,-0.812,0.43200000000000005,0.11699999999999999,0.374,0.11,333,1,0,719579,2017
128,Tag Ridings,67,71.176,301.6,58.18,57.73,65.91,0.295,-0.35600000000000004,-0.111,0.203,0.03,237,1,0,489927,2017
129,Ryan Brehm,83,71.178,310.5,51.13,57.14,67.5,0.13699999999999998,-0.033,-0.09,-0.149,-0.16,188,0,0,396258,2017
130,Tyrone Van Aswegen,105,71.181,287.2,59.79,58.94,66.38,-0.067,0.084,0.085,-0.32,-0.217,407,1,0,806410,2017
131,Daniel Summerhays,100,71.197,286.9,62.69,56.76,63.02,-0.05,-0.12300000000000001,0.083,0.11,0.146,348,1,0,826124,2017
132,Michael Thompson,60,71.207,284.8,61.72,58.74,63.69,-0.431,-0.373,-0.20800000000000002,0.84,-0.17300000000000001,278,1,0,568991,2017
133,Ricky Barnes,100,71.221,284.9,54.32,60.1,63.53,-0.638,0.23800000000000002,0.114,0.26,-0.027000000000000003,324,0,0,697624,2017
134,Scott Piercy,70,71.235,295.1,59.32,50.0,66.84,0.19,0.275,-0.207,-0.526,-0.214,532,4,0,1317452,2017
135,Chris Kirk,89,71.255,287.0,63.93,54.73,66.73,-0.315,0.10099999999999999,0.059000000000000004,-0.07400000000000001,-0.228,562,3,0,1216047,2017
136,SebastiÃ¡n MuÃ±oz,51,71.263,296.0,54.45,56.92,63.15,0.031,-0.077,-0.14300000000000002,0.358,0.16899999999999998,241,1,0,563900,2017
137,Jonas Blixt,74,71.283,288.8,60.1,58.56,61.51,-0.3,-0.614,0.037000000000000005,0.536,-0.341,631,1,1,1408288,2017
138,D.A. Points,68,71.315,278.1,65.83,55.67,66.83,-0.436,0.42100000000000004,0.087,-0.478,-0.406,457,1,1,893700,2017
139,Tom Hoge,54,71.32600000000001,285.1,55.99,60.14,66.06,-0.35200000000000004,0.235,-0.17600000000000002,0.019,-0.27399999999999997,187,2,0,373092,2017
140,JuliÃ¡n Etulain,68,71.33800000000001,293.5,63.34,58.62,66.75,-0.035,-0.292,-0.057999999999999996,0.078,-0.307,220,1,0,448214,2017
141,Cameron Tringale,89,71.343,280.9,58.15,58.83,64.39,-0.75,0.08900000000000001,0.396,0.125,-0.14,337,3,0,792814,2017
142,SÃ¸ren Kjeldsen,58,71.39,273.6,69.21,51.64,62.02,-0.424,-0.09,-0.142,0.473,-0.182,283,1,0,722913,2017
143,Troy Merritt,82,71.398,289.8,60.79,58.51,64.71,-0.11800000000000001,-0.032,0.023,-0.017,-0.146,265,1,0,569682,2017
144,Peter Malnati,91,71.399,282.3,63.1,61.5,62.48,-0.262,-0.563,0.19,0.451,-0.184,182,0,0,358541,2017
145,Retief Goosen,52,71.425,291.8,57.79,60.2,63.89,-0.001,0.009000000000000001,0.027000000000000003,-0.425,-0.39,205,1,0,414363,2017
146,Johnson Wagner,71,71.429,288.1,63.18,55.73,66.93,-0.081,-0.08800000000000001,-0.287,0.12,-0.336,321,2,0,685306,2017
147,Smylie Kaufman,76,71.432,304.8,54.79,55.18,65.26,0.091,-0.059000000000000004,-0.073,-0.13699999999999998,-0.177,316,1,0,784758,2017
148,Patrick Rodgers,76,71.432,306.3,52.9,53.63,65.84,-0.044000000000000004,-0.529,-0.077,-0.066,-0.716,649,3,0,1346322,2017
149,Alex Cejka,85,71.461,282.1,67.19,61.08,66.45,-0.02,-0.2,0.127,-0.359,-0.452,276,1,0,618171,2017
150,Boo Weekley,75,71.476,289.9,71.67,56.31,68.65,0.634,0.425,-0.429,-0.9540000000000001,-0.32299999999999995,173,1,0,416929,2017
151,Aaron Baddeley,61,71.483,292.6,52.25,59.9,62.57,-0.782,0.256,0.31,0.044000000000000004,-0.172,325,2,0,755356,2017
152,Gonzalo Fernandez-CastaÃ±o,63,71.484,292.1,53.26,64.3,62.2,-0.375,-0.312,0.12,0.489,-0.078,118,0,0,258162,2017
153,Dominic Bozzelli,69,71.49,294.4,56.57,57.75,61.97,0.051,-0.342,-0.125,-0.033,-0.449,394,3,0,868519,2017
154,Kelly Kraft,75,71.491,291.9,60.06,53.5,63.15,-0.205,0.159,-0.479,-0.157,-0.6809999999999999,684,3,0,1638045,2017
155,Mark Anderson,54,71.5,283.8,59.97,61.18,65.6,-0.149,-0.24100000000000002,0.08199999999999999,-0.016,-0.325,98,1,0,188806,2017
156,Spencer Levin,89,71.516,279.0,67.82,61.1,65.56,-0.161,-0.195,-0.073,0.03,-0.4,201,1,0,469730,2017
157,Derek Fathauer,81,71.568,286.5,55.49,53.78,62.81,-0.456,-0.136,-0.149,0.094,-0.647,408,2,0,898491,2017
158,Steve Wheatcroft,51,71.577,280.5,68.24,63.64,60.99,0.259,-0.953,0.054000000000000006,0.479,-0.162,138,1,0,309518,2017
159,Cody Gribble,79,71.581,297.2,54.77,54.74,62.7,-0.33799999999999997,-0.586,-0.061,0.461,-0.524,614,2,1,1305554,2017
160,Kyle Reifers,96,71.587,286.1,65.15,58.44,65.97,-0.023,-0.337,0.218,-0.276,-0.418,241,0,0,454570,2017
161,Patton Kizzire,84,71.598,293.0,52.54,54.31,63.52,-0.7440000000000001,0.29,-0.021,-0.10300000000000001,-0.578,519,3,0,1110395,2017
162,FabiÃ¡n GÃ³mez,61,71.61,285.1,61.81,58.67,64.69,0.022000000000000002,-0.429,0.006,-0.006,-0.40700000000000003,168,0,0,332352,2017
163,K.J. Choi,72,71.618,282.2,66.23,60.36,63.05,-0.141,-0.511,0.213,0.17600000000000002,-0.264,143,0,0,292716,2017
164,Steven Alker,69,71.638,276.9,67.54,59.75,65.17,-0.289,-0.212,0.39799999999999996,-0.309,-0.41200000000000003,121,0,0,218681,2017
165,Jonathan Randolph,68,71.642,287.2,62.67,56.82,62.71,0.03,-0.213,-0.212,-0.076,-0.506,221,1,0,511032,2017
166,Brian Stuard,93,71.72,272.3,71.49,57.99,63.59,-0.34,0.22399999999999998,-0.20800000000000002,-0.13699999999999998,-0.34299999999999997,285,0,0,588806,2017
167,Greg Chalmers,75,71.758,278.0,59.8,59.26,59.86,-0.496,-0.529,0.175,0.316,-0.5329999999999999,156,0,0,344631,2017
168,Chad Collins,66,71.77,281.4,59.31,63.07,60.93,-0.573,-0.254,0.294,0.079,-0.45399999999999996,305,2,0,693743,2017
169,Roberto Castro,70,71.808,280.2,66.2,60.14,63.89,-0.244,0.105,0.079,-0.447,-0.479,164,0,0,367362,2017
170,Hunter Mahan,73,71.811,294.5,63.4,58.06,64.55,0.376,-0.8859999999999999,-0.326,0.268,-0.568,130,0,0,277235,2017
171,Bryce Molder,74,71.817,277.0,57.6,59.14,61.79,-1.0979999999999999,-0.431,0.301,0.38299999999999995,-0.846,109,0,0,216892,2017
172,Brad Fritsch,56,71.855,288.3,56.4,56.42,64.21,-0.43200000000000005,0.235,0.075,-0.596,-0.7190000000000001,74,0,0,166440,2017
173,Rod Pampling,71,71.861,287.8,60.83,52.83,64.01,-0.11,-0.231,0.183,-0.518,-0.677,660,1,1,1539422,2017
174,Mark Hubbard,81,71.87100000000001,282.7,60.41,58.57,65.39,-0.539,0.10099999999999999,-0.064,-0.2,-0.7020000000000001,124,0,0,267968,2017
175,Brian Campbell,55,71.92399999999999,296.0,58.2,56.68,63.29,0.063,-0.75,-0.126,0.385,-0.428,132,0,0,237537,2017
176,Rick Lamb,54,71.97800000000001,298.0,64.81,54.03,66.89,0.6859999999999999,-0.578,-0.6779999999999999,-0.254,-0.8240000000000001,269,1,0,524372,2017
177,Ryo Ishikawa,56,71.99,288.8,51.92,57.84,63.29,-0.58,-0.32799999999999996,-0.021,-0.204,-1.1320000000000001,148,1,0,319748,2017
178,Ken Duke,77,72.078,274.2,68.62,56.47,63.69,-0.179,-0.256,0.0,-0.452,-0.887,98,0,0,225907,2017
179,Brett Stegmaier,78,72.115,288.7,64.66,50.11,66.74,-0.141,-0.11699999999999999,-0.493,-0.514,-1.265,131,0,0,271031,2017
180,Brett Drewitt,57,72.13,286.4,60.73,59.23,64.78,-0.209,-0.314,-0.054000000000000006,-0.457,-1.035,95,0,0,184388,2017
181,Jason Bohn,75,72.133,275.9,63.67,57.11,63.15,-0.685,-0.24600000000000002,-0.076,-0.133,-1.141,73,0,0,165910,2017
182,Ernie Els,52,72.179,283.6,54.48,56.0,56.6,-0.565,-0.512,-0.001,0.45799999999999996,-0.685,50,0,0,155926,2017
183,Nicholas Lindheim,58,72.205,287.1,56.19,56.65,65.67,-0.733,-0.578,-0.311,0.336,-1.285,93,0,0,175107,2017
184,Si Woo Kim,80,72.253,288.4,55.92,55.13,58.84,-0.23600000000000002,-0.6,0.095,-0.392,-1.222,956,2,1,2681177,2017
185,Miguel Angel Carballo,63,72.363,288.1,63.61,54.72,64.91,0.139,-1.035,-0.142,-0.32,-1.358,81,0,0,186623,2017
186,Carl Pettersson,63,72.419,280.2,51.94,53.91,57.91,-1.123,-0.385,0.052000000000000005,0.172,-1.2830000000000001,74,0,0,164621,2017
187,Matt Every,76,72.671,297.7,48.41,48.01,60.16,-0.7340000000000001,-0.141,-0.306,-0.272,-1.454,175,0,0,351412,2017
188,Andrew Loupe,55,72.803,311.3,45.93,50.27,59.83,-0.348,-0.424,-0.40299999999999997,-0.242,-1.416,105,1,0,273070,2017
189,Steven Bowditch,59,74.4,287.3,45.37,51.96,53.54,-1.7169999999999999,-1.26,0.23800000000000002,-0.15,-2.889,9,0,0,24650,2017
0,Dustin Johnson,77,68.69800000000001,314.0,59.46,62.5,70.57,0.919,0.8290000000000001,0.23800000000000002,0.385,2.372,2056,12,3,8457352,2018
1,Justin Rose,70,68.993,303.5,66.02,63.03,69.95,0.551,0.526,0.45,0.424,1.952,2260,11,2,8130678,2018
2,Justin Thomas,91,69.118,311.8,58.41,62.47,68.77,0.408,0.8440000000000001,0.311,0.272,1.835,1610,10,3,8694821,2018
3,Webb Simpson,95,69.293,293.7,62.34,66.1,67.93,-0.11599999999999999,0.486,0.37,0.6920000000000001,1.432,844,9,1,5376417,2018
4,Rory McIlroy,64,69.303,319.7,55.79,62.97,66.3,0.7609999999999999,0.26899999999999996,0.322,0.06,1.412,602,7,1,4410296,2018
5,Tommy Fleetwood,73,69.342,306.9,64.98,55.77,69.36,0.58,0.405,0.29600000000000004,0.324,1.6059999999999999,483,6,0,3935147,2018
6,Tiger Woods,68,69.35,303.6,59.35,64.16,67.4,0.061,0.883,0.385,0.266,1.5959999999999999,2219,7,1,5443841,2018
7,Rickie Fowler,74,69.435,299.8,65.33,63.05,69.52,0.244,0.494,0.242,0.29600000000000004,1.275,512,6,0,4235237,2018
8,Brooks Koepka,64,69.444,313.4,56.85,63.28,68.28,0.6579999999999999,0.23199999999999998,0.162,0.168,1.22,1093,6,2,7094047,2018
9,Tony Finau,105,69.52,315.1,55.09,57.22,70.18,0.48100000000000004,0.5,0.222,0.23199999999999998,1.435,1732,11,0,5620138,2018
10,Jason Day,75,69.60300000000001,310.0,58.32,62.35,65.28,0.17600000000000002,-0.14,0.479,0.77,1.285,564,5,2,5087461,2018
11,Henrik Stenson,60,69.617,291.5,75.19,60.67,73.51,0.42700000000000005,0.96,-0.027000000000000003,-0.207,1.153,990,5,0,2680487,2018
12,Bryson DeChambeau,93,69.646,305.7,62.23,59.84,69.65,0.586,0.556,0.07,0.34600000000000003,1.558,2188,9,3,8094489,2018
13,Francesco Molinari,73,69.797,301.0,65.04,58.67,70.24,0.69,0.593,0.327,-0.48700000000000004,1.123,512,5,2,5065842,2018
14,Paul Casey,74,69.85,304.3,63.14,60.58,67.84,0.138,0.586,0.109,0.133,0.966,403,5,1,3641771,2018
15,Rafa Cabrera Bello,75,69.887,295.1,67.85,57.98,70.16,0.256,0.48700000000000004,0.096,0.273,1.112,1175,5,0,2449869,2018
16,Patrick Cantlay,87,69.899,303.1,61.58,57.58,70.69,0.622,0.509,0.146,-0.182,1.0959999999999999,453,7,1,3963962,2018
17,Jordan Spieth,81,69.904,299.8,61.55,61.63,70.47,0.271,0.409,0.184,-0.034,0.83,1323,5,0,2793536,2018
18,Zach Johnson,94,69.911,289.8,63.88,62.35,67.43,-0.059000000000000004,0.46299999999999997,0.425,0.20600000000000002,1.035,981,2,0,1957635,2018
19,Jon Rahm,71,69.958,308.9,59.2,57.18,70.12,0.8170000000000001,0.047,0.17600000000000002,-0.151,0.889,422,5,1,3992678,2018
20,Alex Noren,67,69.973,299.2,61.73,61.74,64.91,0.20800000000000002,0.107,-0.028999999999999998,0.758,1.044,1169,3,0,2699150,2018
21,Ryan Moore,78,70.015,289.2,71.94,64.16,68.8,0.406,0.532,0.273,-0.271,0.941,806,5,0,1986608,2018
22,Hideki Matsuyama,75,70.02199999999999,302.0,62.82,60.8,69.29,0.19399999999999998,0.727,0.14300000000000002,0.132,1.196,602,4,0,2687477,2018
23,Tyrrell Hatton,58,70.09100000000001,298.8,61.84,62.58,66.46,0.14800000000000002,0.20199999999999999,0.252,0.335,0.938,1041,4,0,1943360,2018
24,Phil Mickelson,90,70.098,300.3,52.91,58.36,64.88,-0.225,0.555,0.091,0.51,0.9309999999999999,448,6,1,4595187,2018
25,Patrick Reed,94,70.10600000000001,298.1,55.11,62.94,63.57,0.051,0.187,0.545,0.16399999999999998,0.9470000000000001,438,7,1,5006267,2018
26,Emiliano Grillo,94,70.152,295.2,70.16,61.05,68.84,0.364,0.345,-0.122,0.546,1.133,1270,6,0,2493163,2018
27,Billy Horschel,86,70.154,295.4,67.8,58.03,71.75,0.5379999999999999,0.35200000000000004,-0.16899999999999998,0.392,1.112,1840,6,1,4315200,2018
28,Louis Oosthuizen,62,70.157,299.8,64.81,64.26,65.74,0.401,-0.261,0.408,-0.026000000000000002,0.521,847,3,0,1731493,2018
29,Gary Woodland,96,70.161,313.5,63.69,54.45,70.51,0.8029999999999999,0.484,-0.228,0.006999999999999999,1.0659999999999998,385,3,1,3108907,2018
30,Byeong Hun An,86,70.19,307.9,60.19,61.16,67.99,0.475,0.44799999999999995,0.16699999999999998,-0.285,0.805,1170,4,0,2599264,2018
31,Charles Howell III,104,70.219,300.9,62.59,60.87,69.33,0.324,0.163,0.095,0.21899999999999997,0.8009999999999999,1041,4,0,2179725,2018
32,Luke List,98,70.229,314.6,54.66,58.41,68.36,0.795,0.19399999999999998,0.349,-0.467,0.87,1150,5,0,2710736,2018
33,Aaron Wise,90,70.247,302.9,63.33,56.28,68.81,0.41,0.012,0.042,0.23800000000000002,0.703,418,4,1,3486407,2018
34,Marc Leishman,93,70.26,298.5,60.17,59.07,66.67,-0.006,0.21100000000000002,0.292,0.126,0.624,284,6,0,3771221,2018
35,Brian Gay,103,70.28,282.9,71.37,63.26,64.52,-0.166,0.036000000000000004,0.253,0.442,0.565,949,6,0,2152501,2018
36,Kevin Na,91,70.288,289.6,64.13,63.62,64.66,-0.37799999999999995,0.273,0.373,0.5329999999999999,0.8009999999999999,336,4,1,3578316,2018
37,Keegan Bradley,98,70.303,299.6,67.9,56.78,69.18,0.237,0.888,0.026000000000000002,-0.358,0.7929999999999999,1253,5,1,4069464,2018
38,Chesson Hadley,103,70.311,300.0,60.07,56.6,67.68,0.146,0.606,-0.102,0.20800000000000002,0.8590000000000001,1163,7,0,2768863,2018
39,Daniel Berger,81,70.32,297.7,64.58,58.94,66.89,0.1,0.5429999999999999,-0.145,0.319,0.816,839,1,0,1721763,2018
40,Jim Furyk,50,70.342,280.5,69.91,62.58,63.19,-0.392,0.179,0.235,0.389,0.41200000000000003,291,2,0,660010,2018
41,Brandt Snedeker,84,70.37899999999999,293.1,62.79,60.08,65.04,-0.145,-0.026000000000000002,0.318,0.478,0.625,1188,4,1,2448970,2018
42,Bubba Watson,90,70.384,313.1,58.27,56.64,68.21,0.78,0.005,-0.231,0.001,0.555,918,6,3,5793748,2018
43,Kyle Stanley,93,70.404,295.7,71.29,54.8,71.09,0.37799999999999995,0.298,-0.027000000000000003,0.037000000000000005,0.6859999999999999,373,5,0,3916001,2018
44,Chris Kirk,108,70.411,289.8,64.64,63.53,68.24,-0.048,0.518,0.19,0.073,0.732,888,4,0,1824111,2018
45,Branden Grace,67,70.41199999999999,298.9,63.49,57.78,67.1,0.163,0.174,0.125,0.35,0.812,634,2,0,1529289,2018
46,Adam Scott,78,70.42,304.6,62.51,54.85,70.66,0.3,0.639,0.125,-0.285,0.779,1081,3,0,2237641,2018
47,Chez Reavie,93,70.432,286.5,72.24,62.27,68.67,0.183,0.43700000000000006,-0.13699999999999998,0.192,0.674,1252,3,0,2700018,2018
48,Kevin Streelman,94,70.436,295.1,69.11,60.93,71.56,0.439,0.415,0.013999999999999999,-0.25,0.619,724,5,0,1523642,2018
49,Stewart Cink,87,70.44,298.1,57.6,55.69,68.58,0.057,0.698,0.055,-0.345,0.465,775,3,0,1887208,2018
50,Jason Kokrak,99,70.444,309.5,58.06,55.11,70.37,0.36,0.257,-0.10099999999999999,0.022000000000000002,0.539,1053,4,0,1794431,2018
51,C.T. Pan,104,70.457,292.7,68.98,56.89,71.2,0.215,0.267,0.063,-0.067,0.478,1238,2,0,1881787,2018
52,Matt Kuchar,88,70.461,288.0,63.27,63.6,66.81,-0.19899999999999998,0.21600000000000003,0.21100000000000002,0.348,0.5760000000000001,740,4,0,1720097,2018
53,Austin Cook,107,70.469,292.3,66.76,62.02,66.51,0.12,-0.045,0.179,0.315,0.569,1203,3,1,2448920,2018
54,Xander Schauffele,96,70.486,304.9,59.77,57.81,65.59,0.24,0.235,-0.027000000000000003,0.196,0.644,581,7,0,4047538,2018
55,Russell Henley,77,70.48899999999999,293.0,70.03,54.33,68.77,0.09300000000000001,0.467,-0.18600000000000003,0.16699999999999998,0.541,589,3,0,1516438,2018
56,Cameron Smith,85,70.517,298.4,57.03,61.12,63.18,-0.14800000000000002,0.034,0.218,0.115,0.21899999999999997,660,7,0,3622607,2018
57,Charley Hoffman,87,70.521,299.5,58.34,56.22,66.53,0.254,0.21600000000000003,-0.071,0.026000000000000002,0.425,689,0,0,1400637,2018
58,J.J. Spaun,85,70.525,298.2,66.18,55.76,69.48,0.28600000000000003,0.41,-0.255,-0.149,0.292,919,4,0,1978906,2018
59,Brian Harman,94,70.536,291.9,67.14,56.95,67.59,0.13699999999999998,-0.024,-0.096,0.273,0.29,1129,8,0,2733463,2018
60,Russell Knox,94,70.568,291.7,67.7,59.43,69.57,0.059000000000000004,0.263,0.149,-0.08800000000000001,0.38299999999999995,629,3,0,1424030,2018
61,Beau Hossler,104,70.574,300.0,60.47,60.0,67.95,0.281,-0.395,0.013000000000000001,0.685,0.584,1134,5,0,2449707,2018
62,Joel Dahmen,93,70.578,295.8,66.36,63.31,68.82,0.3,0.381,-0.004,-0.27699999999999997,0.4,676,3,0,1476838,2018
63,Peter Uihlein,83,70.578,302.2,52.93,57.87,67.88,0.132,-0.04,0.156,0.021,0.268,911,4,0,1797715,2018
64,Andrew Putnam,97,70.579,293.8,60.42,61.52,70.47,-0.146,0.38,0.187,0.052000000000000005,0.47200000000000003,1267,5,1,2387382,2018
65,Ian Poulter,73,70.593,293.6,66.41,57.11,67.01,0.141,0.435,0.051,0.223,0.85,1090,4,1,2714450,2018
66,Pat Perez,82,70.594,290.9,65.09,55.63,67.78,-0.063,-0.138,0.037000000000000005,0.115,-0.048,1190,4,1,2962641,2018
67,Kiradech Aphibarnrat,51,70.62899999999999,294.7,65.12,55.59,62.2,0.485,-0.247,0.135,0.138,0.511,0,2,0,0,2018
68,Ollie Schniederjans,91,70.641,301.4,52.22,56.95,62.77,-0.41,0.09,0.25,0.325,0.254,573,3,0,1303610,2018
69,Abraham Ancer,98,70.65899999999999,296.1,63.64,62.69,66.49,0.325,0.07400000000000001,-0.022000000000000002,-0.055999999999999994,0.32,938,5,0,1676695,2018
70,Anirban Lahiri,82,70.66,294.0,60.09,58.35,64.7,0.07,-0.285,0.12,0.19899999999999998,0.10400000000000001,566,4,0,1441205,2018
71,Alex Cejka,77,70.675,286.7,66.49,64.0,63.77,-0.024,-0.16899999999999998,0.495,0.009000000000000001,0.312,524,2,0,1198541,2018
72,Vaughn Taylor,83,70.692,286.1,67.51,59.91,67.02,-0.005,0.305,-0.002,-0.08,0.21899999999999997,445,3,0,965691,2018
73,Rory Sabbatini,91,70.693,292.3,62.05,61.36,67.85,0.217,-0.152,0.23399999999999999,0.059000000000000004,0.358,521,1,0,1126057,2018
